timestamp,symbol,tier,price,beta,banker,momentum_4w,return_20d,theme,theme_score,pure_play_score,theme_verdict,final_decision,conviction,sector_status,upside_potential,bullish_factors,risk_factors,reasoning
2026-01-06 19:44:40,SVC,TIER1,2.08,1.5,100,9.5,14.3,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,RCAT,TIER1,10.84,2.68,100,34.8,31.0,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,SERV,TIER1,12.68,2.68,100,4.6,-5.5,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,UCTT,TIER1,31.8,2.29,100,22.1,18.6,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,PI,TIER1,184.75,2.15,100,27.1,16.5,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,CC,TIER1,13.06,2.08,83.3,0.8,7.0,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,ALGM,TIER1,31.42,1.95,100,15.9,9.3,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,VSAT,TIER1,41.62,1.86,100,16.2,12.5,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,FIX,TIER1,1021.54,1.8,85.2,5.5,3.2,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,PENG,TIER2,21.31,1.76,67.9,2.3,-3.6,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,IBKR,TIER1,72.85,1.65,100,13.6,10.7,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,CTOS,TIER3,6.12,1.64,55.9,-0.2,1.7,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,XYZ,TIER1,69.17,1.62,84.8,6.8,13.3,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,BBWI,TIER1,21.88,1.6,100,9.1,11.3,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,FUTU,TIER1,181.15,1.56,82.9,5.7,5.4,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,TLN,TIER1,392.61,1.53,80.8,10.2,11.1,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,PENN,TIER2,14.97,1.51,69.2,4.8,8.7,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,VECO,TIER1,32.45,1.51,79.7,6.0,1.0,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:51:58,SVC,TIER1,2.08,1.5,100,9.5,14.3,,0.0,0,SKIPPED,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,RCAT,TIER1,10.85,2.68,100,35.0,31.3,Defense & Aerospace,0.0,95,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,UCTT,TIER1,31.78,2.29,100,22.0,18.5,Semiconductors & AI Chips,0.0,85,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,ALGM,TIER1,31.43,1.95,100,15.9,9.3,Grid Infrastructure & Electrification,0.0,70,STRONG FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,FIX,TIER1,1019.09,1.8,84.0,5.3,3.0,Grid Infrastructure & Electrification,0.0,65,STRONG FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,PENG,TIER2,21.36,1.76,69.1,2.5,-3.4,Semiconductors & AI Chips,0.0,60,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,CTOS,TIER3,6.13,1.64,56.8,0.0,1.8,Grid Infrastructure & Electrification,0.0,70,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,TLN,TIER1,392.93,1.53,81.2,10.3,11.2,Nuclear Power Renaissance,0.0,80,STRONG FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 19:58:44,VECO,TIER1,32.4,1.51,78.8,5.8,0.8,Semiconductors & AI Chips,0.0,85,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 20:04:47,ALGM,TIER1,31.5,1.95,100,16.2,9.6,Copper & Electrification Materials,0.0,60,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 20:04:47,FIX,TIER1,1021.29,1.8,85.1,5.5,3.2,Grid Infrastructure & Power Equipment,0.0,70,STRONG FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 20:04:47,IBKR,TIER1,72.77,1.65,100,13.4,10.6,Financials / Regional Banks,0.0,50,GOOD FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 20:04:47,CTOS,TIER3,6.13,1.64,56.8,0.0,1.8,Grid Infrastructure & Power Equipment,0.0,75,STRONG FIT,THEME_CONFIRMED,0,,,,,
2026-01-06 20:04:47,TLN,TIER1,393.05,1.53,81.4,10.3,11.2,Nuclear Energy & SMRs,0.0,85,STRONG FIT,THEME_CONFIRMED,0,,,,,
